sentence_id,dialect,sentence,pos_tags,,Checked,
115,Beirut,تلات مرات.,تلات/noun_num مرات/noun ./punc,,TRUE,
116,Beirut,أي شباك ببيع طوابع؟,أي/adv_interrog شباك/noun ببيع/verb طوابع/noun ؟/punc,,TRUE,
117,Beirut,"من بعد ما هاجمني، ساق لبعيد بفان أبيض.","من/prep بعد/noun ما/conj_sub هاجمني/verb ،/punc ساق/verb لبعيد/adj بفان/noun أبيض/adj ./punc",,TRUE,
119,Beirut,تمام. عمول معروف خلي هالعلامة و قدما بس بدك تجي تاخدا.,تمام/noun ./punc عمول/verb معروف/noun خلي/verb هالعلامة/noun و/conj قدما/verb بس/adv بدك/verb تجي/verb تاخدا/verb ./punc,,TRUE,
120,Beirut,كنت بشتري هيدا إذا أنا كنت محلك.,كنت/verb بشتري/verb هيدا/pron_dem إذا/conj_sub أنا/pron كنت/verb محلك/noun ./punc,,TRUE,
122,Beirut,متين دولار . نقدي أو بالبطاقة؟,متين/noun دولار/noun ./punc نقدي/adj أو/conj بالبطاقة/noun ؟/punc,,TRUE,
125,Beirut,أدي طول الحمولة فوق هيدي البركة؟,أدي/adv_interrog طول/noun الحمولة/noun فوق/noun هيدي/pron_dem البركة/noun ؟/punc,,TRUE,
128,Beirut,لازم إتجنب أي نوع من الأكل أنا و عمباخد هالدوا؟,لازم/verb إتجنب/verb أي/part نوع/noun من/prep الأكل/noun أنا/pron و/conj عمباخد/verb هالدوا/noun ؟/punc,,TRUE,
129,Beirut,رح يكون في شي صعوبات مع الجمارك؟,رح/part_fut يكون/verb في/prep شي/noun صعوبات/noun مع/prep الجمارك/noun ؟/punc,,TRUE,
130,Beirut,عندك صبابط رسمي تبع الأصابيع العراض؟,عندك/prep صبابط/noun رسمي/adj تبع/prep الأصابيع/noun العراض/adj ؟/punc,,TRUE,
131,Beirut,فيي أخد شوية نبيد أحمر؟,فيي/verb أخد/verb شوية/noun نبيد/noun أحمر/adj ؟/punc,,TRUE,
133,Beirut,قلي بس نوصل عالمتحف .,قلي/verb بس/conj_sub نوصل/verb عالمتحف/noun ./punc,,TRUE,
134,Beirut,هالباص بيروح عأوتيل الشيراتون؟,هالباص/noun بيروح/verb عأوتيل/noun الشيراتون/noun_prop ؟/punc,,TRUE,
135,Beirut,لشو بيصير هيدا؟,لشو/part_interrog بيصير/verb هيدا/pron_dem ؟/punc,,TRUE,
136,Beirut,في شوية شوب. فيي إفتح الشباك؟,في/prep شوية/noun شوب/noun ./punc فيي/verb إفتح/verb الشباك/noun ؟/punc,,TRUE,
138,Beirut,بس دوش تمام .,بس/adv دوش/noun تمام/noun ./punc,,TRUE,
139,Beirut,عينيي مدممين.,عينيي/noun مدممين/adj ./punc,,TRUE,
140,Beirut,لاء . بد هيك فيي إقترح أوضة بتختين لإستخدام شخص؟ عنا واحدة.,لاء/part_neg ./punc بد/verb هيك/adv فيي/verb إقترح/verb أوضة/noun بتختين/noun لإستخدام/noun شخص/noun ؟/punc عنا/prep واحدة/adj ./punc,,TRUE,
142,Beirut,"ما فيي أضمن هيدا، بس رح نعمل جهدنا.","ما/part_neg فيي/verb أضمن/verb هيدا/pron_dem ،/punc بس/conj رح/part_fut نعمل/verb جهدنا/noun ./punc",,TRUE,
143,Beirut,"بدي كيرلي ضيق، إذا بتريد.","بدي/verb كيرلي/noun ضيق/adj ،/punc إذا/conj_sub بتريد/verb ./punc",,TRUE,
144,Beirut,البحر نشاف أقل لتحت بكتير.,البحر/noun نشاف/verb أقل/adj_comp لتحت/noun بكتير/adj ./punc,,TRUE,
145,Beirut,بدا بيرة .,بدا/verb بيرة/noun ./punc,,TRUE,
146,Beirut,لازمك عملية.,لازمك/verb عملية/noun ./punc,,TRUE,
147,Beirut,"زيادة بيض، عمول معروف.","زيادة/noun بيض/noun ،/punc عمول/verb معروف/noun ./punc",,TRUE,
148,Beirut,وين محطة الباص للسنترال بارك؟,وين/adv_interrog محطة/noun الباص/noun للسنترال/noun_prop بارك/noun_prop ؟/punc,,TRUE,
149,Beirut,عربيات تاكسي؟,عربيات/noun تاكسي/noun ؟/punc,,TRUE,
151,Beirut,"هيدا مفتاحك، إستاذ. أوضة ستة و خمسين تنعش.","هيدا/pron_dem مفتاحك/noun ،/punc إستاذ/noun ./punc أوضة/noun ستة/noun_num و/conj خمسين/noun_num تنعش/noun_num ./punc",,TRUE,
153,Beirut,بحب كنزتك.,بحب/verb كنزتك/noun ./punc,,TRUE,
154,Beirut,تفضل.,تفضل/verb ./punc,,TRUE,
155,Beirut,نحنا هون . هيدا هوي الأوتيل تبعك.,نحنا/pron هون/adv ./punc هيدا/pron_dem هوي/pron الأوتيل/noun تبعك/prep ./punc,,TRUE,
156,Beirut,أمتين بيبلش ماتش الباسكيت؟,أمتين/adv_interrog بيبلش/verb ماتش/noun الباسكيت/noun ؟/punc,,TRUE,
157,Beirut,صباحو . كيفك؟,صباحو/noun ./punc كيفك/adv_interrog ؟/punc,,TRUE,
158,Beirut,للأسف محتاج اشوف أي اثبات شخصية.,للأسف/noun محتاج/adj اشوف/verb أي/noun_quant اثبات/noun شخصية/noun ./punc,,TRUE,
159,Beirut,شو كان إنطباعك؟,شو/part_interrog كان/verb إنطباعك/noun ؟/punc,,TRUE,
160,Beirut,أكيد. بتحب قهوتك مع عشاك أو بعدان؟,أكيد/adj ./punc بتحب/verb قهوتك/noun مع/prep عشاك/noun أو/conj بعدان/adv ؟/punc,,TRUE,
161,Beirut,أخد الرحلة تنعش لطوكيو .,أخد/verb الرحلة/noun تنعش/noun_num لطوكيو/noun_prop ./punc,,TRUE,
162,Beirut,"بدي تلفن لمحل بعيد، عمول معروف.","بدي/verb تلفن/verb لمحل/noun بعيد/adj ،/punc عمول/verb معروف/noun ./punc",,TRUE,
0,Cairo,"هو في اخر القاعة . أنا حأجيبلك شويه دلوقتي . لو محتاج حاجة تانية، قولي.","هو/pron في/prep اخر/adj_comp القاعة/noun ./punc أنا/pron حأجيبلك/verb شويه/noun دلوقتي/adv ./punc لو/conj_sub محتاج/adj حاجة/noun تانية/adj ،/punc قولي/verb ./punc",,TRUE,
2,Cairo,بتعمل تبديلات؟,بتعمل/verb تبديلات/noun ؟/punc,,TRUE,
4,Cairo,عايزين ترابيزة جنب الشباك .,عايزين/adj ترابيزة/noun جنب/noun الشباك/noun ./punc,,TRUE,
5,Cairo,"ده قدامك هناك، يادوبك قدام مكتب استعلامات السياحة .","ده/pron_dem قدامك/prep هناك/adv ،/punc يادوبك/adv قدام/prep مكتب/noun استعلامات/noun السياحة/noun ./punc",,TRUE,
9,Cairo,عمري ما سمعت عن العنوان ده هنا .,عمري/noun ما/part_neg سمعت/verb عن/prep العنوان/noun ده/pron_dem هنا/adv ./punc,,TRUE,
11,Cairo,أمشي علطول لحد ما تلقي صيدلية.,أمشي/verb علطول/adv لحد/conj_sub ما/conj_sub تلقي/verb صيدلية/noun ./punc,,TRUE,
12,Cairo,ايه اجدد لون في الموسم ده؟,ايه/pron_interrog اجدد/adj_comp لون/noun في/prep الموسم/noun ده/pron_dem ؟/punc,,TRUE,
14,Cairo,"في الحالة بتاعتي، بيبقى عادة شغل، وقليل جدا ترفيه.","في/prep الحالة/noun بتاعتي/prep ،/punc بيبقى/verb عادة/adv شغل/noun ،/punc وقليل/adj جدا/adv ترفيه/noun ./punc",,TRUE,
15,Cairo,هقعد يومين .,هقعد/verb يومين/noun ./punc,,TRUE,
16,Cairo,انا عايز اعمل كيرلي جامد.,انا/pron عايز/adj اعمل/verb كيرلي/noun جامد/adj ./punc,,TRUE,
17,Cairo,عايز احجز اوضتين بسريرين .,عايز/adj احجز/verb اوضتين/noun بسريرين/noun ./punc,,TRUE,
18,Cairo,انا مش عايزه منزوع.,انا/pron مش/part_neg عايزه/adj منزوع/adj ./punc,,TRUE,
19,Cairo,الأوتوبيس ده حيقف في شارع ستونر؟,الأوتوبيس/noun ده/pron_dem حيقف/verb في/prep شارع/noun ستونر/noun_prop ؟/punc,,TRUE,
24,Cairo,من فضلك افتح بقك جامد.,من/prep فضلك/noun افتح/verb بقك/noun جامد/adv ./punc,,TRUE,
26,Cairo,بكام الفطار؟,بكام/adv_interrog الفطار/noun ؟/punc,,TRUE,
27,Cairo,ازاي أقدر اساعدك؟,ازاي/adv_interrog أقدر/verb اساعدك/verb ؟/punc,,TRUE,
29,Cairo,خلينا ناكل لقمة.,خلينا/verb ناكل/verb لقمة/noun ./punc,,TRUE,
30,Cairo,احود شمال عند الناصية التالته.,احود/verb شمال/adv عند/prep الناصية/noun التالته/adj ./punc,,TRUE,
31,Cairo,ممكن تنضف الهدوم ديه؟,ممكن/adj تنضف/verb الهدوم/noun ديه/pron_dem ؟/punc,,TRUE,
37,Cairo,انا اديتك تليفونه و عنوانه.,انا/pron اديتك/verb تليفونه/noun و/conj عنوانه/noun ./punc,,TRUE,
38,Cairo,انا دفعت مقدما حساب الفندق و الاكل.,انا/pron دفعت/verb مقدما/adv حساب/noun الفندق/noun و/conj الاكل/noun ./punc,,TRUE,
40,Cairo,بأدور على حاتي كويس ويكون هادي. ممكن توريني مكانهم عالخريطة دي؟,بأدور/verb على/prep حاتي/noun كويس/adj ويكون/verb هادي/adj ./punc ممكن/adj توريني/verb مكانهم/noun عالخريطة/noun دي/pron_dem ؟/punc,,TRUE,
42,Cairo,"اللي تكسره، تشتريته.","اللي/pron_rel تكسره/verb ،/punc تشتريته/verb ./punc",,TRUE,
46,Cairo,حأبلغها تكلمك اول ما ترجع.,حأبلغها/verb تكلمك/verb اول/noun ما/conj_sub ترجع/verb ./punc,,TRUE,
50,Cairo,تحب كريمة و سكر في قهوتك؟,تحب/verb كريمة/noun و/conj سكر/noun في/prep قهوتك/noun ؟/punc,,TRUE,
51,Cairo,هي متعورة جامد.,هي/pron متعورة/adj جامد/adv ./punc,,TRUE,
52,Cairo,عاوز ولاعة.,عاوز/adj ولاعة/noun ./punc,,TRUE,
53,Cairo,فيه في الفندق ده تجهيزات للمؤتمرات؟,فيه/prep في/prep الفندق/noun ده/pron_dem تجهيزات/noun للمؤتمرات/noun ؟/punc,,TRUE,
56,Cairo,حيكون كويس لو اخدنا وجبة خفيفة؟,حيكون/verb كويس/adj لو/conj_sub اخدنا/verb وجبة/noun خفيفة/adj ؟/punc,,TRUE,
57,Cairo,انا بأكلمك من المطار . حأكون هناك حوالي اربعه.,انا/pron بأكلمك/verb من/prep المطار/noun ./punc حأكون/verb هناك/adv حوالي/noun_quant اربعه/noun_num ./punc,,TRUE,
62,Cairo,من فين أقدر أروح لشيكاجو؟,من/prep فين/adv_interrog أقدر/verb أروح/verb لشيكاجو/noun_prop ؟/punc,,TRUE,
63,Cairo,بكام أقدر ابعت جواب مسجل لفرنسا؟,بكام/adv_interrog أقدر/verb ابعت/verb جواب/noun مسجل/adj لفرنسا/noun_prop ؟/punc,,TRUE,
64,Cairo,ممكن تصرفلي شيك بميتين دولار؟,ممكن/adj تصرفلي/verb شيك/noun بميتين/noun_num دولار/noun ؟/punc,,TRUE,
68,Cairo,ده فعلا مختلف ان الواحد يسوق على جنب الشارع اليمين.,ده/pron_dem فعلا/adv مختلف/adj ان/conj_sub الواحد/noun يسوق/verb على/prep جنب/noun الشارع/noun اليمين/noun ./punc,,TRUE,
69,Cairo,الممثل ده حقيقي رائع.,الممثل/noun ده/pron_dem حقيقي/adj رائع/adj ./punc,,TRUE,
72,Cairo,فين قسم الكتب اللي مش خياليه بتاعك؟,فين/adv_interrog قسم/noun الكتب/noun اللي/pron_rel مش/part_neg خياليه/adj بتاعك/noun ؟/punc,,TRUE,
74,Cairo,"لو لازم يظهر، لو سمحت كلمني .","لو/conj_sub لازم/verb يظهر/verb ،/punc لو/conj_sub سمحت/verb كلمني/verb ./punc",,TRUE,
78,Cairo,ممكن لو سمحت تغير الكرسي بتاعي؟,ممكن/adj لو/conj_sub سمحت/verb تغير/verb الكرسي/noun بتاعي/prep ؟/punc,,TRUE,
79,Cairo,فيه ضمان؟,فيه/part ضمان/noun ؟/punc,,TRUE,
83,Cairo,"أسف، انا حأخد بالي من الكلب.","أسف/verb ،/punc انا/pron حأخد/verb بالي/noun من/prep الكلب/noun ./punc",,TRUE,
84,Cairo,"انا عايز تذكرتين علشان حفلى ال كاتس، الخميس ده.","انا/pron عايز/adj تذكرتين/noun علشان/prep حفلى/noun ال/part كاتس/noun_prop ،/punc الخميس/noun ده/pron_dem ./punc",,TRUE,
86,Cairo,فين القهوة؟,فين/adv_interrog القهوة/noun ؟/punc,,TRUE,
87,Cairo,عايز بلوفر اطفال.,عايز/adj بلوفر/noun اطفال/noun ./punc,,TRUE,
89,Cairo,اسمك تاني لو سمحت؟,اسمك/noun تاني/adj لو/conj_sub سمحت/verb ؟/punc,,TRUE,
90,Cairo,استاذ براون موجود؟,استاذ/noun براون/noun_prop موجود/adj ؟/punc,,TRUE,
91,Cairo,اوكيه . ده بيكلف خمسه و تمانين سنت للبريد العادي أو زيادة تلات دولارات بالظبط للبريد المخصوص.,اوكيه/noun ./punc ده/pron بيكلف/verb خمسه/noun_num و/conj تمانين/noun_num سنت/noun للبريد/noun العادي/adj أو/conj زيادة/noun تلات/noun_num دولارات/noun بالظبط/adv للبريد/noun المخصوص/adj ./punc,,TRUE,
92,Cairo,ممكن أأجر مركب ليوم؟,ممكن/adj أأجر/verb مركب/noun ليوم/noun ؟/punc,,TRUE,
93,Cairo,ممكن أحجز في أى شباك؟,ممكن/adj أحجز/verb في/prep أى/adv_interrog شباك/noun ؟/punc,,TRUE,
94,Cairo,أيه ده؟,أيه/part_interrog ده/pron_dem ؟/punc,,TRUE,
96,Cairo,ممكن تقوللي ازاي أروح الاوبرا؟,ممكن/adj تقوللي/verb ازاي/part_interrog أروح/verb الاوبرا/noun_prop ؟/punc,,TRUE,
97,Cairo,"انت ماكنتش سكران شويه الليله اللي فاتت، حبيبي؟","انت/pron ماكنتش/verb سكران/adj شويه/noun الليله/noun اللي/pron_rel فاتت/verb ،/punc حبيبي/noun ؟/punc",,TRUE,
98,Cairo,لو سمحت خليك ورا تعليمات الموظفين بتوعنا .,لو/conj_sub سمحت/verb خليك/verb ورا/adv تعليمات/noun الموظفين/noun بتوعنا/noun ./punc,,TRUE,
100,Cairo,فيه هايبر ماركت قريب من هنا؟,فيه/part هايبر/noun ماركت/noun قريب/adj من/prep هنا/adv ؟/punc,,TRUE,
102,Cairo,"فول، لو سمحت.","فول/verb ،/punc لو/conj_sub سمحت/verb ./punc",,TRUE,
103,Cairo,فيه اى اوضه ارخص؟,فيه/part اى/adj اوضه/noun ارخص/adj_comp ؟/punc,,TRUE,
104,Cairo,انا بأفضل العربيات الاوتوماتيك .,انا/pron بأفضل/verb العربيات/noun الاوتوماتيك/adj ./punc,,TRUE,
105,Cairo,انا حأفضل في سكن جامعه هارفارد.,انا/pron حأفضل/verb في/prep سكن/noun جامعه/noun هارفارد/noun_prop ./punc,,TRUE,
106,Cairo,كام السعر النهاردة؟,كام/adv_interrog السعر/noun النهاردة/noun ؟/punc,,TRUE,
108,Cairo,انا تعبان علطول من التنفس .,انا/pron تعبان/adv علطول/adj من/prep التنفس/noun ./punc,,TRUE,
109,Cairo,عندي حوالي تلات تلاف دولار.,عندي/prep حوالي/noun_quant تلات/noun_num تلاف/noun_num دولار/noun ./punc,,TRUE,
111,Cairo,حاضر يا أستاذ . ده بييجي أما مع بطاطس محمرة أو رز بيلاف . حضرتك تحب ايه؟,حاضر/interj يا/part_voc أستاذ/noun ./punc ده/pron_dem بييجي/verb أما/conj مع/prep بطاطس/noun محمرة/adj أو/conj رز/noun بيلاف/noun ./punc حضرتك/noun تحب/verb ايه/pron_interrog ؟/punc,,TRUE,
112,Cairo,ازاى أوصل للمكان ده؟,ازاى/adv_interrog أوصل/verb للمكان/noun ده/pron_dem ؟/punc,,TRUE,
113,Cairo,ايه نوع القصه ديه؟,ايه/pron_interrog نوع/noun القصه/noun ديه/pron_dem ؟/punc,,TRUE,
115,Cairo,تلات مرات .,تلات/noun_num مرات/noun ./punc,,TRUE,
116,Cairo,أى شباك بيبيع الطوابع؟,أى/adv_interrog شباك/noun بيبيع/verb الطوابع/noun ؟/punc,,TRUE,
117,Cairo,"بعد ما هاجمني، هرب في عربية صندوق بيضا.","بعد/noun ما/conj_sub هاجمني/verb ،/punc هرب/verb في/prep عربية/noun صندوق/noun بيضا/adj ./punc",,TRUE,
119,Cairo,أوكي . من فضلك خلي معاك البطاقة ديه و قدمها لما تيجي تستلمه .,أوكي/interj ./punc من/prep فضلك/noun خلي/verb معاك/prep البطاقة/noun ديه/pron_dem و/conj قدمها/verb لما/conj_sub تيجي/verb تستلمه/verb ./punc,,TRUE,
